Data/Hora,EPI,Status,Camera
2026-02-04 19:41:55,Pessoa,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:41:55,Mascara,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:41:55,Oculos,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:41:55,Bota,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:41:55,Luva,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Abafador,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Capacete,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Pessoa,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Mascara,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Oculos,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Bota,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:11,Luva,AUSENTE,CloudCam: 1921-GLC-4006-CAM04,local
2026-02-04 19:42:26,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:26,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:42,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:42:58,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:14,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:30,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:45,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:45,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:45,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:46,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:46,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:46,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:43:46,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:01,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:01,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:01,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:01,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:02,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:02,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:02,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:17,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:18,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:33,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:44:49,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM01,local
2026-02-04 19:45:17,Abafador,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:17,Capacete,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:17,Pessoa,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:17,Mascara,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:18,Oculos,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:18,Bota,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:18,Luva,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:21,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:26,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Abafador,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Capacete,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Pessoa,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Mascara,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Oculos,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Bota,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:30,Luva,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:34,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:38,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Abafador,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Capacete,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Pessoa,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Mascara,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Oculos,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Bota,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:42,Luva,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:46,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:50,Capacete,PRESENTE,Local: Monitor Local,local
2026-02-04 19:45:54,Abafador,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:54,Capacete,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:54,Pessoa,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:55,Mascara,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:55,Oculos,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:55,Bota,AUSENTE,Local: Monitor Local,local
2026-02-04 19:45:55,Luva,AUSENTE,Local: Monitor Local,local
2026-02-04 19:46:14,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:14,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:30,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:46:46,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:01,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:01,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:01,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:02,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:02,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:02,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:02,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:17,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:17,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:17,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:17,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:18,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:18,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:18,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:33,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:47:49,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:05,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:20,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:36,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:48:52,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Abafador,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Capacete,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Pessoa,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Mascara,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Oculos,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Bota,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 19:49:08,Luva,AUSENTE,CloudCam: 1919-GLC-4826-CAM01,local
2026-02-04 20:10:34,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Capacete,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:34,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Capacete,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:46,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:10:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:10:57,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:57,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:10:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:10:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:09,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:20,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:31,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:43,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:43,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
2026-02-04 20:11:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 20:11:55,Abafador,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Pessoa,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Mascara,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Oculos,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Bota,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Luva,AUSENTE,CloudCam: 1919-GLC-4894-CAM03,local
2026-02-04 20:11:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4894-CAM04,local
